"";"id";"module";"supermodule";"dim_1";"dim_2"
"2885";"Slit3";"35";"1";-0,714096750465243;1,64016888094189
"2886";"Dock8";"35";"1";-0,631955589500278;1,76337501955273
"2887";"Gm17455";"23";"1";-1,77233084603867;-3,55422999906299
"2888";"Tns2";"13";"1";-0,967492546287387;-3,57205321836231
"2889";"Rabep2";"11";"1";2,19553783968368;-2,67150356817005
"2890";"Mfap2";"23";"1";-1,89681157782397;-3,3964169268584
"2891";"Ppp2r2b";"35";"1";-0,735063876357883;1,86726758432629
"2892";"Mprip";"14";"1";1,48534182146469;4,32717320871594
"2893";"St13";"5";"1";3,6229160173265;0,209179853918576
"2894";"Higd2a";"32";"1";4,15059259966293;-0,228408003327823
"2895";"Dctpp1";"6";"1";1,373353038582;0,318206882002377
"2896";"Gm32219";"24";"1";-2,16199999615273;0,0716693158173798
"2897";"Mis18bp1";"41";"1";-5,20818659230789;1,69608542871716
"2898";"Slc25a39";"36";"1";2,22122791841903;-1,22965383726118
"2899";"Daam1";"4";"1";-1,04805638953766;4,02133653116467
