"";"id";"module";"supermodule";"dim_1";"dim_2"
"11353";"Kcne3";"7";"1";3,83442956876024;-2,00081841618517
"11354";"Tsen2";"7";"1";2,67523819874987;-0,883227511949333
"11355";"Zdhhc6";"4";"1";2,28387171696886;1,19529081910154
"11356";"Zfp653";"1";"1";-2,7418901257588;-0,122811898298057
"11357";"Brpf1";"1";"1";-2,42023413706556;-0,0388672199914777
"11358";"Snx33";"10";"1";2,9798706240581;0,123047247820107
"11359";"Ccdc84";"10";"1";1,98612231683001;-0,744654342241081
"11360";"Ranbp3";"8";"1";-1,6331015162541;1,06838728516599
"11361";"Ino80c";"8";"1";-1,51498847533003;1,21163798897764
"11362";"Slc12a6";"10";"1";1,78036338757738;-0,950043067045006
"11363";"2900009J06Rik";"2";"1";-3,70303242731825;-0,749626621312889
"11364";"Gnl3l";"3";"1";0,601927644722311;0,335198536806313
"11365";"Rnf227";"13";"1";1,51884788941607;-0,935213610238823
"11366";"Crabp2";"20";"1";-5,33832757998243;-2,48799817234972
"11367";"Akr1c14";"11";"1";5,23193199109301;1,80276824563047
"11368";"Lmbrd2";"10";"1";2,21734816502794;0,0596991929342425
"11369";"Vps18";"13";"1";0,0279504611717149;-1,34440906316737
"11370";"Zkscan1";"10";"1";2,3299363322185;0,314647212915627
"11371";"Gm2449";"2";"1";-3,60872405100599;-0,195511564321312
"11372";"Lekr1";"7";"1";2,30111367177233;-1,2344230857561
"11373";"Tmem39b";"3";"1";1,88605851601824;1,1340804251959
"11374";"Gm43727";"20";"1";-5,68002288866773;-3,28440390498141
"11375";"9830144P21Rik";"2";"1";-3,47342746783033;-1,63543069333533
"11376";"Pcbd1";"2";"1";-2,98182457018629;-1,8213454034994
"11377";"4930522L14Rik";"4";"1";3,17242772053942;0,928552642755715
"11378";"D030028A08Rik";"22";"1";6,20321065854296;0,94086171715757
"11379";"Stard9";"5";"1";-1,67437797117964;-2,86188481718996
"11380";"Aldh3a2";"7";"1";3,13294941853747;-0,489337429113182
"11381";"Mcts2";"3";"1";2,08937174748644;1,42348267167112
"11382";"Gm36757";"22";"1";6,44534856747851;0,137284890108315
"11383";"Cdc27";"13";"1";-0,545044117458017;0,0972265157034076
"11384";"Ddias";"16";"1";-3,40103643465772;-3,41564188868502
"11385";"2900041M22Rik";"18";"1";-5,73651283312574;-0,359226092405113
